country,continent,week_start,new_cases,new_deaths,new_cases_per_M,new_deaths_per_M
India,Asia,2022-07-18,138156,324,97.49,0.229
India,Asia,2022-07-25,131056,324,92.48,0.229
India,Asia,2022-08-01,125921,332,88.85,0.234
India,Asia,2022-08-08,107732,348,76.02,0.246
India,Asia,2022-08-15,85965,295,60.66,0.208
India,Asia,2022-08-22,68703,422,48.48,0.298
India,Asia,2022-08-29,48403,237,34.15,0.167
India,Asia,2022-09-05,38824,159,27.4,0.112
India,Asia,2022-09-12,38829,187,27.4,0.132
India,Asia,2022-09-19,33926,173,23.94,0.122
India,Asia,2022-09-26,26373,163,18.61,0.115
India,Asia,2022-10-03,17526,126,12.37,0.089
India,Asia,2022-10-10,16815,96,11.87,0.068
India,Asia,2022-10-17,13914,66,9.82,0.047
India,Asia,2022-10-24,9524,55,6.72,0.039
India,Asia,2022-10-31,8313,1484,5.87,1.047
India,Asia,2022-11-07,5798,31,4.09,0.022
India,Asia,2022-11-14,2638,43,1.86,0.03
India,Asia,2022-11-21,2547,38,1.8,0.027
India,Asia,2022-11-28,1830,16,1.29,0.011
India,Asia,2022-12-05,1430,30,1.01,0.021
India,Asia,2022-12-12,1130,14,0.8,0.01
India,Asia,2022-12-19,1154,21,0.81,0.015
India,Asia,2022-12-26,1543,12,1.09,0.008
India,Asia,2023-01-02,1275,15,0.9,0.011
India,Asia,2023-01-09,1116,6,0.79,0.004
India,Asia,2023-01-16,881,7,0.62,0.005
India,Asia,2023-01-23,718,7,0.51,0.005
India,Asia,2023-01-30,724,5,0.51,0.004
India,Asia,2023-02-06,755,5,0.53,0.004
India,Asia,2023-02-13,799,10,0.56,0.007
India,Asia,2023-02-20,1100,9,0.78,0.006
India,Asia,2023-02-27,1803,6,1.27,0.004
India,Asia,2023-03-06,2672,6,1.89,0.004
India,Asia,2023-03-13,4928,21,3.48,0.015
India,Asia,2023-03-20,8727,29,6.16,0.02
India,Asia,2023-03-27,18458,50,13.02,0.035
India,Asia,2023-04-03,34011,84,24.0,0.059
India,Asia,2023-04-10,61499,149,43.4,0.105
India,Asia,2023-04-17,73874,215,52.13,0.152
India,Asia,2023-04-24,53400,204,37.68,0.144
India,Asia,2023-05-01,0,0,0.0,0.0
Israel,Asia,2019-12-30,0,0,0.0,0.0
Israel,Asia,2020-01-06,0,0,0.0,0.0
Israel,Asia,2020-01-13,0,0,0.0,0.0
Israel,Asia,2020-01-20,0,0,0.0,0.0
Israel,Asia,2020-01-27,0,0,0.0,0.0
Israel,Asia,2020-02-03,0,0,0.0,0.0
Israel,Asia,2020-02-10,9,0,0.95,0.0
Israel,Asia,2020-02-17,1,0,0.11,0.0
Israel,Asia,2020-02-24,5,0,0.53,0.0
Israel,Asia,2020-03-02,26,0,2.75,0.0
Israel,Asia,2020-03-09,151,0,15.98,0.0
Israel,Asia,2020-03-16,844,1,89.32,0.106
Israel,Asia,2020-03-23,2868,12,303.52,1.27
Israel,Asia,2020-03-30,4259,36,450.74,3.81
Israel,Asia,2020-04-06,2786,54,294.85,5.715
Israel,Asia,2020-04-13,2567,63,271.67,6.667
Israel,Asia,2020-04-20,1759,37,186.16,3.916
Israel,Asia,2020-04-27,768,30,81.28,3.175
Israel,Asia,2020-05-04,293,19,31.01,2.011
Israel,Asia,2020-05-11,169,21,17.89,2.222
Israel,Asia,2020-05-18,121,10,12.81,1.058
Israel,Asia,2020-05-25,344,6,36.41,0.635
Israel,Asia,2020-06-01,752,11,79.59,1.164
Israel,Asia,2020-06-08,1260,5,133.35,0.529
Israel,Asia,2020-06-15,1676,5,177.37,0.529
Israel,Asia,2020-06-22,2831,16,299.61,1.693
Israel,Asia,2020-06-29,5810,15,614.88,1.587
Israel,Asia,2020-07-06,8756,34,926.66,3.598
Israel,Asia,2020-07-13,11408,53,1207.32,5.609
Israel,Asia,2020-07-20,11867,68,1255.9,7.197
Israel,Asia,2020-07-27,10932,83,1156.95,8.784
Israel,Asia,2020-08-03,10106,82,1069.53,8.678
Israel,Asia,2020-08-10,9839,88,1041.27,9.313
Israel,Asia,2020-08-17,9687,87,1025.19,9.207
Israel,Asia,2020-08-24,11652,88,1233.15,9.313
Israel,Asia,2020-08-31,15508,108,1641.23,11.43
Israel,Asia,2020-09-07,23881,113,2527.36,11.959
Israel,Asia,2020-09-14,32590,145,3449.04,15.346
Israel,Asia,2020-09-21,43128,190,4564.29,20.108
Israel,Asia,2020-09-28,35988,241,3808.66,25.505
Israel,Asia,2020-10-05,25121,257,2658.59,27.199
Israel,Asia,2020-10-12,12757,245,1350.09,25.929
Israel,Asia,2020-10-19,6926,190,732.99,20.108
Israel,Asia,2020-10-26,4652,156,492.33,16.51
Israel,Asia,2020-11-02,4530,113,479.42,11.959
Israel,Asia,2020-11-09,4585,60,485.24,6.35
Israel,Asia,2020-11-16,5091,68,538.79,7.197
Israel,Asia,2020-11-23,6362,58,673.3,6.138
Israel,Asia,2020-11-30,9033,60,955.97,6.35
Israel,Asia,2020-12-07,11998,80,1269.76,8.467
Israel,Asia,2020-12-14,17326,103,1833.63,10.901
Israel,Asia,2020-12-21,26083,131,2760.4,13.864
Israel,Asia,2020-12-28,36643,191,3877.98,20.214
Israel,Asia,2021-01-04,50749,244,5370.83,25.823
Israel,Asia,2021-01-11,58256,341,6165.31,36.088
Israel,Asia,2021-01-18,49873,366,5278.12,38.734
Israel,Asia,2021-01-25,45816,381,4848.77,40.322
Israel,Asia,2021-02-01,46171,348,4886.34,36.829
Israel,Asia,2021-02-08,35955,248,3805.16,26.246
Israel,Asia,2021-02-15,25826,205,2733.2,21.695
Israel,Asia,2021-02-22,25825,177,2733.09,18.732
Israel,Asia,2021-03-01,26152,132,2767.7,13.97
Israel,Asia,2021-03-08,17889,115,1893.22,12.171
Israel,Asia,2021-03-15,9371,101,991.75,10.689
Israel,Asia,2021-03-22,4543,77,480.79,8.149
Israel,Asia,2021-03-29,2360,81,249.76,8.572
Israel,Asia,2021-04-05,1684,59,178.22,6.244
Israel,Asia,2021-04-12,1052,43,111.33,4.551
Israel,Asia,2021-04-19,984,24,104.14,2.54
Israel,Asia,2021-04-26,624,16,66.04,1.693
Israel,Asia,2021-05-03,404,13,42.76,1.376
Israel,Asia,2021-05-10,261,8,27.62,0.847
Israel,Asia,2021-05-17,209,7,22.12,0.741
Israel,Asia,2021-05-24,150,6,15.87,0.635
Israel,Asia,2021-05-31,115,4,12.17,0.423
Israel,Asia,2021-06-07,92,3,9.74,0.317
Israel,Asia,2021-06-14,184,3,19.47,0.317
Israel,Asia,2021-06-21,1095,1,115.89,0.106
Israel,Asia,2021-06-28,2005,0,212.19,0.0
Israel,Asia,2021-07-05,3244,5,343.32,0.529
Israel,Asia,2021-07-12,5222,12,552.65,1.27
Israel,Asia,2021-07-19,8764,14,927.51,1.482
Israel,Asia,2021-07-26,14859,26,1572.55,2.752
Israel,Asia,2021-08-02,23515,75,2488.62,7.937
Israel,Asia,2021-08-09,38065,124,4028.47,13.123
Israel,Asia,2021-08-16,51170,163,5415.39,17.251
Israel,Asia,2021-08-23,61130,193,6469.47,20.425
Israel,Asia,2021-08-30,66012,208,6986.14,22.013
Israel,Asia,2021-09-06,55065,171,5827.6,18.097
Israel,Asia,2021-09-13,54413,146,5758.6,15.451
Israel,Asia,2021-09-20,40329,143,4268.07,15.134
Israel,Asia,2021-09-27,24955,129,2641.02,13.652
Israel,Asia,2021-10-04,16145,101,1708.65,10.689
Israel,Asia,2021-10-11,11082,82,1172.82,8.678
Israel,Asia,2021-10-18,7222,45,764.31,4.762
Israel,Asia,2021-10-25,4653,47,492.43,4.974
Israel,Asia,2021-11-01,3775,22,399.51,2.328
Israel,Asia,2021-11-08,3104,25,328.5,2.646
Israel,Asia,2021-11-15,3191,22,337.71,2.328
Israel,Asia,2021-11-22,3564,12,377.18,1.27
Israel,Asia,2021-11-29,3636,15,384.8,1.587
Israel,Asia,2021-12-06,4294,16,454.44,1.693
Israel,Asia,2021-12-13,4887,13,517.2,1.376
Israel,Asia,2021-12-20,9079,6,960.84,0.635
Israel,Asia,2021-12-27,26891,11,2845.91,1.164
Israel,Asia,2022-01-03,112884,24,11946.66,2.54
Israel,Asia,2022-01-10,308975,74,32699.23,7.832
Israel,Asia,2022-01-17,494733,193,52358.24,20.425
Israel,Asia,2022-01-24,474410,336,50207.43,35.559
Israel,Asia,2022-01-31,382736,434,40505.45,45.931
Israel,Asia,2022-02-07,241078,439,25513.6,46.46
Israel,Asia,2022-02-14,135580,262,14348.61,27.728
Israel,Asia,2022-02-21,77870,192,8241.08,20.32
Israel,Asia,2022-02-28,53061,134,5615.51,14.181
Israel,Asia,2022-03-07,43758,71,4630.97,7.514
Israel,Asia,2022-03-14,47811,58,5059.9,6.138
Israel,Asia,2022-03-21,88966,50,9415.39,5.292
Israel,Asia,2022-03-28,86177,63,9120.22,6.667
Israel,Asia,2022-04-04,57296,60,6063.71,6.35
Israel,Asia,2022-04-11,34453,48,3646.21,5.08
Israel,Asia,2022-04-18,25894,46,2740.4,4.868
Israel,Asia,2022-04-25,21226,36,2246.38,3.81
Israel,Asia,2022-05-02,14419,30,1525.98,3.175
Israel,Asia,2022-05-09,15310,20,1620.28,2.117
Israel,Asia,2022-05-16,14797,23,1565.99,2.434
Israel,Asia,2022-05-23,13249,11,1402.16,1.164
Israel,Asia,2022-05-30,16478,14,1743.89,1.482
Israel,Asia,2022-06-06,29452,13,3116.94,1.376
Israel,Asia,2022-06-13,47448,18,5021.48,1.905
Israel,Asia,2022-06-20,67821,49,7177.58,5.186
Israel,Asia,2022-06-27,74269,89,7859.99,9.419
Israel,Asia,2022-07-04,73628,96,7792.15,10.16
Israel,Asia,2022-07-11,60205,103,6371.57,10.901
Israel,Asia,2022-07-18,43530,99,4606.84,10.477
Israel,Asia,2022-07-25,30706,82,3249.66,8.678
Israel,Asia,2022-08-01,21063,70,2229.12,7.408
Israel,Asia,2022-08-08,13168,52,1393.59,5.503
Israel,Asia,2022-08-15,9188,43,972.38,4.551
Israel,Asia,2022-08-22,6922,41,732.56,4.339
Israel,Asia,2022-08-29,6023,26,637.42,2.752
Israel,Asia,2022-09-05,6094,16,644.94,1.693
Israel,Asia,2022-09-12,7637,15,808.23,1.587
Israel,Asia,2022-09-19,7584,9,802.62,0.952
Israel,Asia,2022-09-26,6116,13,647.26,1.376
Israel,Asia,2022-10-03,4937,17,522.49,1.799
Israel,Asia,2022-10-10,4311,17,456.24,1.799
Israel,Asia,2022-10-17,4605,18,487.35,1.905
Israel,Asia,2022-10-24,5518,16,583.98,1.693
Israel,Asia,2022-10-31,6333,15,670.23,1.587
Israel,Asia,2022-11-07,7173,16,759.13,1.693
Israel,Asia,2022-11-14,8825,23,933.96,2.434
Israel,Asia,2022-11-21,10228,24,1082.44,2.54
Israel,Asia,2022-11-28,11231,39,1188.59,4.127
Israel,Asia,2022-12-05,10967,44,1160.65,4.657
Israel,Asia,2022-12-12,10321,42,1092.28,4.445
Israel,Asia,2022-12-19,8581,41,908.14,4.339
Israel,Asia,2022-12-26,7374,41,780.4,4.339
Israel,Asia,2023-01-02,6639,46,702.61,4.868
Israel,Asia,2023-01-09,5328,24,563.87,2.54
Israel,Asia,2023-01-16,4576,36,484.28,3.81
Israel,Asia,2023-01-23,4168,26,441.1,2.752
Israel,Asia,2023-01-30,3442,26,364.27,2.752
Israel,Asia,2023-02-06,2878,19,304.58,2.011
Israel,Asia,2023-02-13,3097,21,327.76,2.222
Israel,Asia,2023-02-20,3552,26,375.91,2.752
Israel,Asia,2023-02-27,3657,25,387.03,2.646
Israel,Asia,2023-03-06,3462,23,366.39,2.434
Israel,Asia,2023-03-13,3838,32,406.18,3.387
Israel,Asia,2023-03-20,3192,22,337.81,2.328
Israel,Asia,2023-03-27,2791,24,295.38,2.54
Israel,Asia,2023-04-03,1969,16,208.38,1.693
Israel,Asia,2023-04-10,1852,22,196.0,2.328
Israel,Asia,2023-04-17,1956,25,207.01,2.646
Israel,Asia,2023-04-24,1334,19,141.18,2.011
Israel,Asia,2023-05-01,0,0,0.0,0.0
Italy,Europe,2019-12-30,0,0,0.0,0.0
Italy,Europe,2020-01-06,0,0,0.0,0.0
Italy,Europe,2020-01-13,0,0,0.0,0.0
Italy,Europe,2020-01-20,0,0,0.0,0.0
Italy,Europe,2020-01-27,3,0,0.05,0.0
Italy,Europe,2020-02-03,0,0,0.0,0.0
Italy,Europe,2020-02-10,0,0,0.0,0.0
Italy,Europe,2020-02-17,76,2,1.29,0.034
Italy,Europe,2020-02-24,1049,27,17.77,0.457
Italy,Europe,2020-03-02,4755,204,80.54,3.455
Italy,Europe,2020-03-09,15274,1208,258.72,20.462
Italy,Europe,2020-03-16,32421,3384,549.16,57.32
Italy,Europe,2020-03-23,38894,5198,658.8,88.046
Italy,Europe,2020-03-30,32160,5339,544.74,90.434
Italy,Europe,2020-04-06,27639,4106,468.16,69.549
Italy,Europe,2020-04-13,23654,3759,400.66,63.671
Italy,Europe,2020-04-20,19426,3157,329.05,53.475
Italy,Europe,2020-04-27,13977,2326,236.75,39.399
Italy,Europe,2020-05-04,8940,1685,151.43,28.541
Italy,Europe,2020-05-11,6492,1368,109.96,23.172
Italy,Europe,2020-05-18,4567,972,77.36,16.464
Italy,Europe,2020-05-25,3337,605,56.52,10.248
Italy,Europe,2020-06-01,2137,506,36.2,8.571
Italy,Europe,2020-06-08,1850,455,31.34,7.707
Italy,Europe,2020-06-15,2023,309,34.27,5.234
Italy,Europe,2020-06-22,1861,106,31.52,1.795
Italy,Europe,2020-06-29,1283,138,21.73,2.337
Italy,Europe,2020-07-06,1408,91,23.85,1.541
Italy,Europe,2020-07-13,1389,97,23.53,1.643
Italy,Europe,2020-07-20,1648,60,27.91,1.016
Italy,Europe,2020-07-27,1968,44,33.33,0.745
Italy,Europe,2020-08-03,2271,57,38.47,0.965
Italy,Europe,2020-08-10,3335,189,56.49,3.201
Italy,Europe,2020-08-17,4698,38,79.58,0.644
Italy,Europe,2020-08-24,8717,43,147.65,0.728
Italy,Europe,2020-08-31,9484,60,160.64,1.016
Italy,Europe,2020-09-07,9960,70,168.71,1.186
Italy,Europe,2020-09-14,10272,89,173.99,1.508
Italy,Europe,2020-09-21,11535,126,195.38,2.134
Italy,Europe,2020-09-28,14647,150,248.1,2.541
Italy,Europe,2020-10-05,26743,172,452.98,2.913
Italy,Europe,2020-10-12,53042,334,898.45,5.657
Italy,Europe,2020-10-19,101973,736,1727.26,12.467
Italy,Europe,2020-10-26,174921,1408,2962.88,23.849
Italy,Europe,2020-11-02,223060,2445,3778.28,41.414
Italy,Europe,2020-11-09,242062,3620,4100.14,61.317
Italy,Europe,2020-11-16,235979,4578,3997.11,77.544
Italy,Europe,2020-11-23,184001,5102,3116.68,86.42
Italy,Europe,2020-11-30,145459,5151,2463.84,87.25
Italy,Europe,2020-12-07,115784,4522,1961.2,76.595
Italy,Europe,2020-12-14,112308,4411,1902.32,74.715
Italy,Europe,2020-12-21,100700,3180,1705.7,53.864
Italy,Europe,2020-12-28,102019,3358,1728.04,56.879
Italy,Europe,2021-01-04,116665,3409,1976.12,57.743
Italy,Europe,2021-01-11,110867,3406,1877.91,57.692
Italy,Europe,2021-01-18,86452,3362,1464.36,56.947
Italy,Europe,2021-01-25,86598,3117,1466.83,52.797
Italy,Europe,2021-02-01,83315,2724,1411.22,46.14
Italy,Europe,2021-02-08,85721,2353,1451.98,39.856
Italy,Europe,2021-02-15,84977,2130,1439.37,36.079
Italy,Europe,2021-02-22,112029,2021,1897.59,34.232
Italy,Europe,2021-03-01,138937,2071,2353.37,35.079
Italy,Europe,2021-03-08,155076,2303,2626.74,39.009
Italy,Europe,2021-03-15,154493,2761,2616.86,46.767
Italy,Europe,2021-03-22,156059,2994,2643.39,50.714
Italy,Europe,2021-03-29,137857,3068,2335.08,51.967
Italy,Europe,2021-04-05,103830,3219,1758.71,54.525
Italy,Europe,2021-04-12,103366,2753,1750.85,46.631
Italy,Europe,2021-04-19,92074,2345,1559.59,39.721
Italy,Europe,2021-04-26,86100,2012,1458.4,34.08
Italy,Europe,2021-05-03,67304,1661,1140.02,28.135
Italy,Europe,2021-05-10,50453,1369,854.59,23.189
Italy,Europe,2021-05-17,34816,1090,589.73,18.463
Italy,Europe,2021-05-24,24865,849,421.17,14.381
Italy,Europe,2021-05-31,17098,470,289.61,7.961
Italy,Europe,2021-06-07,13329,504,225.77,8.537
Italy,Europe,2021-06-14,8613,277,145.89,4.692
Italy,Europe,2021-06-21,5194,205,87.98,3.472
Italy,Europe,2021-06-28,5222,179,88.45,3.032
Italy,Europe,2021-07-05,7374,131,124.9,2.219
Italy,Europe,2021-07-12,14447,96,244.71,1.626
Italy,Europe,2021-07-19,28341,78,480.05,1.321
Italy,Europe,2021-07-26,37355,121,632.73,2.05
Italy,Europe,2021-08-02,40656,146,688.65,2.473
Italy,Europe,2021-08-09,44324,204,750.78,3.455
Italy,Europe,2021-08-16,43683,315,739.92,5.336
Italy,Europe,2021-08-23,45601,328,772.41,5.556
Italy,Europe,2021-08-30,41834,410,708.6,6.945
Italy,Europe,2021-09-06,35623,419,603.4,7.097
Italy,Europe,2021-09-13,30526,399,517.06,6.758
Italy,Europe,2021-09-20,24940,369,422.44,6.25
Italy,Europe,2021-09-27,21852,345,370.14,5.844
Italy,Europe,2021-10-04,18971,276,321.34,4.675
Italy,Europe,2021-10-11,17426,243,295.17,4.116
Italy,Europe,2021-10-18,21998,285,372.61,4.827
Italy,Europe,2021-10-25,29978,272,507.78,4.607
Italy,Europe,2021-11-01,34785,291,589.2,4.929
Italy,Europe,2021-11-08,50271,374,851.51,6.335
Italy,Europe,2021-11-15,63485,392,1075.33,6.64
Italy,Europe,2021-11-22,78910,496,1336.61,8.401
Italy,Europe,2021-11-29,99181,525,1679.97,8.893
Italy,Europe,2021-12-06,112233,613,1901.05,10.383
Italy,Europe,2021-12-13,158547,779,2685.53,13.195
Italy,Europe,2021-12-20,257579,986,4362.97,16.701
Italy,Europe,2021-12-27,644604,983,10918.56,16.65
Italy,Europe,2022-01-03,1014262,1368,17179.97,23.172
Italy,Europe,2022-01-10,1268153,1975,21480.48,33.453
Italy,Europe,2022-01-17,1231741,2440,20863.72,41.33
Italy,Europe,2022-01-24,1040184,2618,17619.05,44.345
Italy,Europe,2022-01-31,721418,2628,12219.66,44.514
Italy,Europe,2022-02-07,510537,2282,8647.68,38.653
Italy,Europe,2022-02-14,374443,2024,6342.46,34.283
Italy,Europe,2022-02-21,304907,1568,5164.64,26.559
Italy,Europe,2022-02-28,257543,1366,4362.36,23.138
Italy,Europe,2022-03-07,332905,1000,5638.88,16.938
Italy,Europe,2022-03-14,477051,910,8080.48,15.414
Italy,Europe,2022-03-21,503932,1008,8535.8,17.074
Italy,Europe,2022-03-28,486695,966,8243.83,16.362
Italy,Europe,2022-04-04,447322,992,7576.92,16.803
Italy,Europe,2022-04-11,421707,944,7143.04,15.99
Italy,Europe,2022-04-18,419374,1007,7103.52,17.057
Italy,Europe,2022-04-25,383991,898,6504.19,15.211
Italy,Europe,2022-05-02,304573,910,5158.98,15.414
Italy,Europe,2022-05-09,262374,765,4444.19,12.958
Italy,Europe,2022-05-16,199116,736,3372.71,12.467
Italy,Europe,2022-05-23,144478,624,2447.23,10.57
Italy,Europe,2022-05-30,116710,380,1976.88,6.437
Italy,Europe,2022-06-06,143614,443,2432.59,7.504
Italy,Europe,2022-06-13,210840,338,3571.29,5.725
Italy,Europe,2022-06-20,340012,355,5759.26,6.013
Italy,Europe,2022-06-27,511037,430,8656.15,7.284
Italy,Europe,2022-07-04,661984,574,11212.95,9.723
Italy,Europe,2022-07-11,718925,784,12177.44,13.28
Italy,Europe,2022-07-18,531327,952,8999.83,16.125
Italy,Europe,2022-07-25,394583,1205,6683.6,20.411
Italy,Europe,2022-08-01,283998,1059,4810.47,17.938
Italy,Europe,2022-08-08,193305,920,3274.28,15.583
Italy,Europe,2022-08-15,150922,677,2556.38,11.467
Italy,Europe,2022-08-22,157864,647,2673.96,10.959
Italy,Europe,2022-08-29,136211,496,2307.2,8.401
Italy,Europe,2022-09-05,110644,373,1874.13,6.318
Italy,Europe,2022-09-12,113218,371,1917.73,6.284
Italy,Europe,2022-09-19,135877,321,2301.54,5.437
Italy,Europe,2022-09-26,215534,263,3650.8,4.455
Italy,Europe,2022-10-03,280947,348,4758.79,5.895
Italy,Europe,2022-10-10,288452,478,4885.91,8.097
Italy,Europe,2022-10-17,252777,586,4281.64,9.926
Italy,Europe,2022-10-24,208501,559,3531.67,9.469
Italy,Europe,2022-10-31,165989,554,2811.59,9.384
Italy,Europe,2022-11-07,181181,484,3068.92,8.198
Italy,Europe,2022-11-14,221013,540,3743.61,9.147
Italy,Europe,2022-11-21,228458,592,3869.71,10.028
Italy,Europe,2022-11-28,227792,673,3858.43,11.4
Italy,Europe,2022-12-05,198433,675,3361.14,11.433
Italy,Europe,2022-12-12,174187,751,2950.45,12.721
Italy,Europe,2022-12-19,132427,798,2243.1,13.517
Italy,Europe,2022-12-26,132328,750,2241.42,12.704
Italy,Europe,2023-01-02,108312,614,1834.63,10.4
Italy,Europe,2023-01-09,79745,626,1350.75,10.603
Italy,Europe,2023-01-16,47190,443,799.32,7.504
Italy,Europe,2023-01-23,36722,303,622.01,5.132
Italy,Europe,2023-01-30,32751,455,554.75,7.707
Italy,Europe,2023-02-06,29286,259,496.06,4.387
Italy,Europe,2023-02-13,29146,309,493.69,5.234
Italy,Europe,2023-02-20,29177,247,494.21,4.184
Italy,Europe,2023-02-27,25133,222,425.71,3.76
Italy,Europe,2023-03-06,24149,198,409.05,3.354
Italy,Europe,2023-03-13,23041,201,390.28,3.405
Italy,Europe,2023-03-20,22665,179,383.91,3.032
Italy,Europe,2023-03-27,20999,181,355.69,3.066
Italy,Europe,2023-04-03,19907,148,337.19,2.507
Italy,Europe,2023-04-10,24746,137,419.16,2.321
Italy,Europe,2023-04-17,26659,187,451.56,3.167
Italy,Europe,2023-04-24,23050,159,390.43,2.693
Italy,Europe,2023-05-01,0,0,0.0,0.0
Japan,Asia,2019-12-30,0,0,0.0,0.0
Japan,Asia,2020-01-06,0,0,0.0,0.0
Japan,Asia,2020-01-13,1,0,0.01,0.0
Japan,Asia,2020-01-20,2,0,0.02,0.0
Japan,Asia,2020-01-27,12,0,0.1,0.0
Japan,Asia,2020-02-03,10,0,0.08,0.0
Japan,Asia,2020-02-10,27,1,0.22,0.008
Japan,Asia,2020-02-17,80,0,0.65,0.0
Japan,Asia,2020-02-24,107,5,0.86,0.04
Japan,Asia,2020-03-02,216,0,1.74,0.0
Japan,Asia,2020-03-09,325,16,2.62,0.129
Japan,Asia,2020-03-16,266,18,2.15,0.145
Japan,Asia,2020-03-23,647,12,5.22,0.097
Japan,Asia,2020-03-30,1578,18,12.73,0.145
Japan,Asia,2020-04-06,3477,28,28.05,0.226
Japan,Asia,2020-04-13,3613,63,29.15,0.508
Japan,Asia,2020-04-20,2821,187,22.76,1.509
Japan,Asia,2020-04-27,1657,144,13.37,1.162
Japan,Asia,2020-05-04,908,121,7.33,0.976
Japan,Asia,2020-05-11,538,131,4.34,1.057
Japan,Asia,2020-05-18,265,76,2.14,0.613
Japan,Asia,2020-05-25,301,71,2.43,0.573
Japan,Asia,2020-06-01,290,25,2.34,0.202
Japan,Asia,2020-06-08,288,9,2.32,0.073
Japan,Asia,2020-06-15,435,28,3.51,0.226
Japan,Asia,2020-06-22,526,18,4.24,0.145
Japan,Asia,2020-06-29,1132,6,9.13,0.048
Japan,Asia,2020-07-06,1980,5,15.97,0.04
Japan,Asia,2020-07-13,3140,3,25.33,0.024
Japan,Asia,2020-07-20,4740,11,38.24,0.089
Japan,Asia,2020-07-27,7307,15,58.95,0.121
Japan,Asia,2020-08-03,10094,29,81.43,0.234
Japan,Asia,2020-08-10,7931,48,63.98,0.387
Japan,Asia,2020-08-17,7033,88,56.74,0.71
Japan,Asia,2020-08-24,5517,88,44.51,0.71
Japan,Asia,2020-08-31,4155,93,33.52,0.75
Japan,Asia,2020-09-07,3799,82,30.65,0.662
Japan,Asia,2020-09-14,3439,61,27.74,0.492
Japan,Asia,2020-09-21,3033,45,24.47,0.363
Japan,Asia,2020-09-28,3649,52,29.44,0.42
Japan,Asia,2020-10-05,3573,30,28.83,0.242
Japan,Asia,2020-10-12,3744,43,30.21,0.347
Japan,Asia,2020-10-19,3878,41,31.29,0.331
Japan,Asia,2020-10-26,4612,55,37.21,0.444
Japan,Asia,2020-11-02,5940,46,47.92,0.371
Japan,Asia,2020-11-09,9591,71,77.38,0.573
Japan,Asia,2020-11-16,13502,91,108.93,0.734
Japan,Asia,2020-11-23,14474,132,116.77,1.065
Japan,Asia,2020-11-30,15445,209,124.6,1.686
Japan,Asia,2020-12-07,17189,247,138.67,1.993
Japan,Asia,2020-12-14,18593,311,150.0,2.509
Japan,Asia,2020-12-21,21432,340,172.91,2.743
Japan,Asia,2020-12-28,26535,335,214.08,2.703
Japan,Asia,2021-01-04,42905,448,346.14,3.614
Japan,Asia,2021-01-11,41542,450,335.15,3.63
Japan,Asia,2021-01-18,36519,573,294.62,4.623
Japan,Asia,2021-01-25,24705,635,199.31,5.123
Japan,Asia,2021-02-01,15472,684,124.82,5.518
Japan,Asia,2021-02-08,10792,574,87.07,4.631
Japan,Asia,2021-02-15,9815,505,79.18,4.074
Japan,Asia,2021-02-22,7176,443,57.89,3.574
Japan,Asia,2021-03-01,7219,367,58.24,2.961
Japan,Asia,2021-03-08,7914,333,63.85,2.687
Japan,Asia,2021-03-15,8875,252,71.6,2.033
Japan,Asia,2021-03-22,11833,219,95.46,1.767
Japan,Asia,2021-03-29,16711,190,134.82,1.533
Japan,Asia,2021-04-05,20961,161,169.11,1.299
Japan,Asia,2021-04-12,27766,240,224.01,1.936
Japan,Asia,2021-04-19,32811,291,264.71,2.348
Japan,Asia,2021-04-26,35999,448,290.43,3.614
Japan,Asia,2021-05-03,37182,515,299.97,4.155
Japan,Asia,2021-05-10,43131,632,347.97,5.099
Japan,Asia,2021-05-17,35689,804,287.93,6.486
Japan,Asia,2021-05-24,25623,655,206.72,5.284
Japan,Asia,2021-05-31,17914,607,144.52,4.897
Japan,Asia,2021-06-07,12830,497,103.51,4.01
Japan,Asia,2021-06-14,10056,352,81.13,2.84
Japan,Asia,2021-06-21,10469,246,84.46,1.985
Japan,Asia,2021-06-28,11078,179,89.37,1.444
Japan,Asia,2021-07-05,13881,107,111.99,0.863
Japan,Asia,2021-07-12,20822,93,167.98,0.75
Japan,Asia,2021-07-19,28908,81,233.22,0.653
Japan,Asia,2021-07-26,65441,68,527.96,0.549
Japan,Asia,2021-08-02,95410,83,769.74,0.67
Japan,Asia,2021-08-09,113250,128,913.66,1.033
Japan,Asia,2021-08-16,155807,223,1257.0,1.799
Japan,Asia,2021-08-23,154011,315,1242.51,2.541
Japan,Asia,2021-08-30,117008,408,943.98,3.292
Japan,Asia,2021-09-06,68173,443,550.0,3.574
Japan,Asia,2021-09-13,37166,407,299.84,3.284
Japan,Asia,2021-09-20,17964,278,144.93,2.243
Japan,Asia,2021-09-27,10371,248,83.67,2.001
Japan,Asia,2021-10-04,5927,211,47.82,1.702
Japan,Asia,2021-10-11,3747,162,30.23,1.307
Japan,Asia,2021-10-18,2218,96,17.89,0.774
Japan,Asia,2021-10-25,5926,69,47.81,0.557
Japan,Asia,2021-11-01,1336,42,10.78,0.339
Japan,Asia,2021-11-08,1266,17,10.21,0.137
Japan,Asia,2021-11-15,1008,20,8.13,0.161
Japan,Asia,2021-11-22,669,11,5.4,0.089
Japan,Asia,2021-11-29,799,6,6.45,0.048
Japan,Asia,2021-12-06,878,9,7.08,0.073
Japan,Asia,2021-12-13,1144,6,9.23,0.048
